trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
600,False,"{'a': 0.55, 'e': 0.30143538434414696}",30,10,6.343075882787151,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
601,False,"{'a': 0.55, 'e': 0.3008325135754587}",25,17,-27.690611048281507,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
602,False,"{'a': 0.55, 'e': 0.3002308485483078}",20,13,8.121485583130696,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.55, 'e': 0.2996303868512112}",25,0,17.684174395911466,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
604,False,"{'a': 0.55, 'e': 0.29903112607750876}",25,0,7.968224242635767,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
605,False,"{'a': 0.55, 'e': 0.29843306382535373}",25,16,-5.412314225210496,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
606,False,"{'a': 0.55, 'e': 0.29783619769770303}",25,6,-73.30925268485599,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
607,False,"{'a': 0.55, 'e': 0.2972405253023076}",25,11,10.389074832516709,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
608,False,"{'a': 0.55, 'e': 0.296646044251703}",30,11,-32.21438348366268,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
609,False,"{'a': 0.55, 'e': 0.2960527521631996}",20,5,25.333577234835218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.55, 'e': 0.29546064665887317}",25,14,-5.721007105471399,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
611,False,"{'a': 0.55, 'e': 0.29486972536555545}",30,20,16.01181341340664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.55, 'e': 0.2942799859148243}",20,8,1.821480350529155,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.55, 'e': 0.2936914259429947}",20,0,19.0211430105232,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
614,False,"{'a': 0.55, 'e': 0.29310404309110866}",30,0,18.36498405287072,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
615,False,"{'a': 0.55, 'e': 0.29251783500492645}",25,6,4.916693986759517,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
616,False,"{'a': 0.55, 'e': 0.2919327993349166}",25,1,23.525128338793923,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.55, 'e': 0.29134893373624676}",20,0,-33.79453290005588,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
618,False,"{'a': 0.55, 'e': 0.29076623586877426}",20,3,8.506103532339193,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
619,False,"{'a': 0.55, 'e': 0.2901847033970367}",25,0,-67.1616566611481,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
620,False,"{'a': 0.55, 'e': 0.28960433399024266}",20,0,-35.44664986986101,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
621,False,"{'a': 0.55, 'e': 0.28902512532226216}",25,0,-12.477480977589597,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
622,False,"{'a': 0.55, 'e': 0.28844707507161765}",20,0,21.64860326049452,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
623,False,"{'a': 0.55, 'e': 0.28787018092147443}",25,8,20.634479325440324,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
624,False,"{'a': 0.55, 'e': 0.2872944405596315}",20,14,5.624058792517107,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.55, 'e': 0.2867198516785122}",25,11,21.431613984792133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.55, 'e': 0.28614641197515517}",20,9,-0.6296931356242166,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.55, 'e': 0.28557411915120484}",25,7,15.2130799319063,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.55, 'e': 0.28500297091290244}",25,0,-25.088004211212976,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
629,False,"{'a': 0.55, 'e': 0.2844329649710767}",25,0,-122.86702722874965,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
630,False,"{'a': 0.55, 'e': 0.2838640990411345}",25,10,26.07144374438225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.55, 'e': 0.2832963708430522}",30,12,-41.17823696375821,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
632,False,"{'a': 0.55, 'e': 0.2827297781013661}",25,13,0.883308951201045,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.55, 'e': 0.2821643185451634}",25,0,-15.799728431590442,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
634,False,"{'a': 0.55, 'e': 0.28159998990807306}",25,13,-37.575286549522914,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
635,False,"{'a': 0.55, 'e': 0.2810367899282569}",20,8,11.649118336666076,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.55, 'e': 0.2804747163484004}",25,9,-5.15965928026975,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
637,False,"{'a': 0.55, 'e': 0.2799137669157036}",25,0,24.757562446157095,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
638,False,"{'a': 0.55, 'e': 0.2793539393818722}",30,21,-34.88017777023493,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
639,False,"{'a': 0.55, 'e': 0.2787952315031085}",30,0,19.751870476443525,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
640,False,"{'a': 0.55, 'e': 0.27823764104010223}",30,16,11.594278081116293,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.55, 'e': 0.27768116575802204}",25,5,-49.27080243631602,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",1
642,False,"{'a': 0.55, 'e': 0.277125803426506}",20,7,15.058928001863949,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.55, 'e': 0.276571551819653}",20,0,-29.04415613989,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
644,False,"{'a': 0.55, 'e': 0.2760184087160137}",20,14,4.502078741098204,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.55, 'e': 0.27546637189858164}",35,9,7.779787222144545,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
646,False,"{'a': 0.55, 'e': 0.27491543915478445}",30,24,12.802808831989385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.55, 'e': 0.2743656082764749}",20,13,7.099553274519048,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.55, 'e': 0.27381687705992197}",30,22,-27.47686048627334,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
649,False,"{'a': 0.55, 'e': 0.2732692433058021}",20,5,-37.50994460622226,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
650,False,"{'a': 0.55, 'e': 0.2727227048191905}",25,10,9.869241379287843,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.55, 'e': 0.2721772594095521}",20,12,4.370498967464197,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.55, 'e': 0.271632904890733}",20,6,-20.007670887044746,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
653,False,"{'a': 0.55, 'e': 0.27108963908095157}",25,7,11.966681091786008,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
654,False,"{'a': 0.55, 'e': 0.27054745980278966}",20,14,2.5629845150394432,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.55, 'e': 0.2700063648831841}",30,6,-45.04514121823515,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 1}",1
656,False,"{'a': 0.55, 'e': 0.2694663521534177}",25,13,8.414200905904563,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
657,False,"{'a': 0.55, 'e': 0.26892741944911086}",20,5,-32.842088589136644,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
658,False,"{'a': 0.55, 'e': 0.2683895646102126}",35,14,-83.87682529193272,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 2}",1
659,False,"{'a': 0.55, 'e': 0.26785278548099223}",20,6,-27.265236375674082,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
660,False,"{'a': 0.55, 'e': 0.26731707991003023}",25,13,6.728059844866876,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.55, 'e': 0.26678244575021015}",20,6,-25.336001056037585,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
662,False,"{'a': 0.55, 'e': 0.26624888085870974}",25,18,0.34298332652513097,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.55, 'e': 0.2657163830969923}",30,14,-1.8459348429468978,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
664,False,"{'a': 0.55, 'e': 0.26518495033079836}",20,12,-17.576601783651657,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
665,False,"{'a': 0.55, 'e': 0.26465458043013673}",25,10,25.458679199196283,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.55, 'e': 0.2641252712692765}",25,11,25.88687450247197,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.55, 'e': 0.2635970207267379}",30,0,-11.44589099275346,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
668,False,"{'a': 0.55, 'e': 0.26306982668528445}",35,21,-19.18841278759435,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
669,False,"{'a': 0.55, 'e': 0.2625436870319139}",25,16,10.525939064069556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.55, 'e': 0.26201859965785}",20,10,13.515878203241641,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.55, 'e': 0.26149456245853436}",20,7,11.281406465418321,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
672,False,"{'a': 0.55, 'e': 0.26097157333361726}",20,12,1.5185590154941169,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.55, 'e': 0.26044963018695005}",25,0,24.390289236277013,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.55, 'e': 0.25992873092657615}",20,16,4.921883985103481,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.55, 'e': 0.25940887346472297}",25,0,9.141628256145365,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
676,False,"{'a': 0.55, 'e': 0.25889005571779355}",25,15,17.05052827519212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.55, 'e': 0.25837227560635795}",35,21,14.700622369233473,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.55, 'e': 0.25785553105514525}",20,4,19.14988124494077,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.55, 'e': 0.25733981999303496}",20,15,4.005591296054877,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.55, 'e': 0.2568251403530489}",35,0,28.901353644390923,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",1
681,False,"{'a': 0.55, 'e': 0.2563114900723428}",25,18,7.842585244731575,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.55, 'e': 0.25579886709219807}",30,0,15.123497601232277,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
683,False,"{'a': 0.55, 'e': 0.2552872693580137}",20,0,10.358462704853851,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
684,False,"{'a': 0.55, 'e': 0.25477669481929766}",30,14,17.48858921477787,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.55, 'e': 0.25426714142965906}",20,11,-11.747170331381628,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
686,False,"{'a': 0.55, 'e': 0.25375860714679976}",25,16,-10.194371891751345,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
687,False,"{'a': 0.55, 'e': 0.25325108993250617}",20,13,1.5542701143200137,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
688,False,"{'a': 0.55, 'e': 0.25274458775264114}",20,6,25.19720619645228,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.55, 'e': 0.25223909857713583}",30,12,-21.010500860949044,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
690,False,"{'a': 0.55, 'e': 0.25173462037998157}",20,9,21.424474780942337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.55, 'e': 0.2512311511392216}",20,0,34.36980005762971,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
692,False,"{'a': 0.55, 'e': 0.25072868883694316}",30,0,28.58067240585471,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
693,False,"{'a': 0.55, 'e': 0.2502272314592693}",20,15,7.355060641878109,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.55, 'e': 0.24972677699635074}",20,13,2.3658580109036924,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.55, 'e': 0.24922732344235804}",25,16,15.943595435565744,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.55, 'e': 0.24872886879547332}",25,10,-0.16248244049285887,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
697,False,"{'a': 0.55, 'e': 0.24823141105788238}",30,19,17.295882650933127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.55, 'e': 0.2477349482357666}",20,6,-26.341976388080298,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.55, 'e': 0.24723947833929508}",20,5,9.74055164467728,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.55, 'e': 0.2467449993826165}",20,9,-69.57234827068106,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
701,False,"{'a': 0.55, 'e': 0.24625150938385126}",20,6,-58.34070322670764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
702,False,"{'a': 0.55, 'e': 0.24575900636508355}",30,2,-29.11043995927195,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 1}",1
703,False,"{'a': 0.55, 'e': 0.2452674883523534}",25,6,16.292065564098575,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.55, 'e': 0.24477695337564867}",20,12,17.361780924169782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.55, 'e': 0.24428739946889738}",25,17,4.7845562057037325,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.55, 'e': 0.24379882466995959}",20,10,-0.8733962112550866,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.55, 'e': 0.24331122702061966}",30,8,30.271135724170165,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.55, 'e': 0.24282460456657842}",25,11,0.6741302817483006,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
709,False,"{'a': 0.55, 'e': 0.24233895535744526}",20,12,5.682747179728667,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.55, 'e': 0.24185427744673038}",20,0,-15.63669808346128,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
711,False,"{'a': 0.55, 'e': 0.24137056889183692}",25,0,31.2542749017902,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
712,False,"{'a': 0.55, 'e': 0.24088782775405324}",20,15,10.662116342121553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.55, 'e': 0.24040605209854513}",20,3,1.669599005138337,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
714,False,"{'a': 0.55, 'e': 0.23992523999434806}",20,0,-21.86611744086466,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
715,False,"{'a': 0.55, 'e': 0.23944538951435934}",20,13,-19.01907869471397,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
716,False,"{'a': 0.55, 'e': 0.23896649873533063}",25,14,17.292797105976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.55, 'e': 0.23848856573785998}",30,9,-66.5004597630655,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 1}",1
718,False,"{'a': 0.55, 'e': 0.23801158860638424}",25,17,16.66166060195154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.55, 'e': 0.23753556542917148}",25,0,23.85331256809758,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
720,False,"{'a': 0.55, 'e': 0.23706049429831313}",30,0,-35.89831839279159,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
721,False,"{'a': 0.55, 'e': 0.23658637330971652}",20,0,-33.283414677906705,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
722,False,"{'a': 0.55, 'e': 0.23611320056309706}",35,16,0.28458227220241605,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
723,False,"{'a': 0.55, 'e': 0.23564097416197088}",20,11,18.813127776147013,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.55, 'e': 0.23516969221364695}",20,0,11.823927494229126,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
725,False,"{'a': 0.55, 'e': 0.23469935282921964}",25,16,3.768831591777368,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.55, 'e': 0.2342299541235612}",25,14,19.97647530221667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.55, 'e': 0.2337614942153141}",20,8,-2.368798292802344,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
728,False,"{'a': 0.55, 'e': 0.23329397122688345}",25,7,-65.02628777120749,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
729,False,"{'a': 0.55, 'e': 0.2328273832844297}",25,11,-29.504716336622884,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
730,False,"{'a': 0.55, 'e': 0.23236172851786083}",20,9,17.29928643347478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.55, 'e': 0.2318970050608251}",25,13,22.64108886624254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.55, 'e': 0.23143321105070347}",20,7,-10.697665754858354,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
733,False,"{'a': 0.55, 'e': 0.23097034462860205}",20,8,-0.2823826690971458,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
734,False,"{'a': 0.55, 'e': 0.23050840393934485}",25,11,28.042456325425704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.55, 'e': 0.23004738713146616}",25,2,40.70840554409247,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.55, 'e': 0.2295872923572032}",25,8,-7.052643230599541,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
737,False,"{'a': 0.55, 'e': 0.22912811777248882}",20,3,-9.831923030147829,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
738,False,"{'a': 0.55, 'e': 0.22866986153694382}",20,11,-8.43440339197917,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.55, 'e': 0.22821252181386995}",20,5,-22.051077470293063,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
740,False,"{'a': 0.55, 'e': 0.22775609677024222}",25,5,-9.26066473975733,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1
741,False,"{'a': 0.55, 'e': 0.22730058457670171}",25,2,1.9883922259232956,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
742,False,"{'a': 0.55, 'e': 0.22684598340754833}",25,0,26.25694938394686,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
743,False,"{'a': 0.55, 'e': 0.22639229144073322}",20,0,-20.047407599293585,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
744,False,"{'a': 0.55, 'e': 0.22593950685785175}",20,10,0.761015680171466,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.55, 'e': 0.22548762784413606}",20,10,10.075874168750968,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.55, 'e': 0.22503665258844777}",20,15,6.866537921105596,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.55, 'e': 0.2245865792832709}",20,12,-12.041909524940621,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.55, 'e': 0.22413740612470434}",20,3,17.90573821099432,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.55, 'e': 0.22368913131245494}",25,0,29.717787757286626,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
750,False,"{'a': 0.55, 'e': 0.22324175304983002}",30,18,22.483913094738813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.55, 'e': 0.22279526954373036}",20,2,16.91354816744693,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.55, 'e': 0.2223496790046429}",30,13,10.894417608017894,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
753,False,"{'a': 0.55, 'e': 0.2219049796466336}",25,15,18.9041336228511,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.55, 'e': 0.22146116968734034}",20,13,0.17729189714349936,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.55, 'e': 0.22101824734796566}",25,5,10.520316613841377,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
756,False,"{'a': 0.55, 'e': 0.22057621085326973}",30,24,11.30686030364085,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.55, 'e': 0.2201350584315632}",20,0,-2.842426091149954,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
758,False,"{'a': 0.55, 'e': 0.21969478831470007}",20,2,17.0589281558666,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.55, 'e': 0.21925539873807068}",20,3,3.5823532181177367,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
760,False,"{'a': 0.55, 'e': 0.21881688794059453}",30,0,15.915071955812058,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
761,False,"{'a': 0.55, 'e': 0.21837925416471335}",20,10,5.268846248385789,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.55, 'e': 0.2179424956563839}",20,9,-23.119277881159203,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
763,False,"{'a': 0.55, 'e': 0.21750661066507115}",25,14,13.093169704876662,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.55, 'e': 0.217071597443741}",30,12,-7.705809156310391,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
765,False,"{'a': 0.55, 'e': 0.2166374542488535}",20,10,13.779382299892609,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.55, 'e': 0.2162041793403558}",20,16,10.517020498404166,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.55, 'e': 0.2157717709816751}",20,3,7.14706453410961,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.55, 'e': 0.21534022743971173}",20,3,-36.90681111279691,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
769,False,"{'a': 0.55, 'e': 0.21490954698483233}",20,6,16.674497702745366,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.55, 'e': 0.21447972789086267}",25,0,15.940284927314785,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
771,False,"{'a': 0.55, 'e': 0.21405076843508092}",20,14,11.08727997679292,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.55, 'e': 0.21362266689821077}",25,9,27.468248325293438,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.55, 'e': 0.21319542156441434}",25,0,-13.073407060779665,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
774,False,"{'a': 0.55, 'e': 0.21276903072128553}",30,10,-30.476128106542937,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
775,False,"{'a': 0.55, 'e': 0.21234349265984295}",25,9,-13.98046216925091,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
776,False,"{'a': 0.55, 'e': 0.21191880567452326}",30,11,3.9926597240151374,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
777,False,"{'a': 0.55, 'e': 0.21149496806317422}",20,0,24.620747414174936,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
778,False,"{'a': 0.55, 'e': 0.21107197812704787}",25,0,22.695537909677785,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.55, 'e': 0.21064983417079378}",25,0,22.821063293623173,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
780,False,"{'a': 0.55, 'e': 0.21022853450245219}",20,10,7.962375568613778,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.55, 'e': 0.2098080774334473}",20,10,19.733829556914312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.55, 'e': 0.20938846127858038}",25,14,21.515538641670368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.55, 'e': 0.20896968435602323}",25,9,15.921536270322582,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
784,False,"{'a': 0.55, 'e': 0.20855174498731116}",30,0,-17.102042288200227,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",1
